#name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
positive_independent.txt_P00488,0.3347,0.34699,0.31831,0.36475,0.37158,0.26366,0.35792,0.28825,0.35383,0.30738,0.42896,0.26366,0.11339,0.75683,0.12978,0.37842,0.3265,0.29508,0.40984,0.3347,0.25546,0.4098361,23.49727,48.77049,73.08743,99.59016,0.273224,24.45355,50.95628,74.86339,99.86339,0.136612,26.50273,50.54645,76.50273,100,0.273224,25.81967,49.59016,72.54098,99.86339,0.4098361,25.13661,49.31694,76.22951,99.31694,0.136612,22.54098,50.68306,74.86339,100,0.136612,25.68306,48.36066,75.13661,100,0.273224,24.45355,52.18579,75.40984,99.86339,0.4098361,23.49727,49.45355,74.04372,99.59016,0.273224,28.55191,50.27322,72.54098,99.86339,0.4098361,24.18033,48.77049,76.0929,99.72678,0.136612,22.54098,50.68306,74.86339,100,0.8196721,18.85246,49.72678,78.00546,99.59016,0.136612,25.40984,50.54645,75.13661,100,0.4098361,26.0929,48.08743,69.67213,98.77049,0.136612,25.95628,55.60109,78.96175,100,0.5464481,24.86339,49.31694,75.27322,99.18033,0.273224,24.04372,45.35519,69.80874,99.86339,1.092896,28.14208,49.86339,73.77049,99.18033,0.4098361,23.49727,48.77049,73.08743,99.59016,0.136612,23.63388,51.0929,76.36612,100,0.23256,0.21888,0.22982,0.27907,0.21067,0.17237,0.2093,0.25581,0.21477,0.25034,0.17373,0.2093,0.171,0.028728,0.19289,0.24077,0.22161,0.18878,0.28454,0.22161,0.16689
positive_independent.txt_Q13423,0.22284,0.44383,0.33333,0.44383,0.36096,0.19521,0.36556,0.39687,0.23757,0.38306,0.42173,0.19521,0.07919,0.84622,0.074586,0.42449,0.28913,0.28637,0.52578,0.22284,0.25138,0.2762431,19.24494,38.21363,78.82136,100,0.1841621,26.51934,51.01289,72.8361,99.81584,0.09208103,25.59853,53.03867,75.69061,99.44751,0.1841621,26.15101,51.01289,74.21731,99.72376,0.2762431,24.7698,52.11786,77.1639,99.90792,0.09208103,22.92818,43.186,71.54696,100,0.09208103,27.25599,53.59116,75.69061,99.81584,0.1841621,26.15101,50.82873,73.11234,99.72376,0.2762431,19.33702,39.04236,78.72928,100,0.1841621,26.42726,51.10497,74.21731,99.72376,0.2762431,24.40147,51.74954,76.88766,99.90792,0.09208103,22.92818,43.186,71.54696,100,0.5524862,15.65378,34.89871,68.04788,100,0.09208103,25.96685,51.65746,74.7698,99.90792,2.854512,25.50645,37.93738,83.88582,99.63168,0.09208103,23.94107,48.15838,72.00737,100,0.6445672,27.25599,49.72376,75.50645,99.81584,0.2762431,25.96685,51.38122,76.42726,99.72376,0.1841621,24.95396,52.57827,74.40147,99.44751,0.2762431,19.24494,38.21363,78.82136,100,0.09208103,30.01842,50.55249,73.94107,99.81584,0.1788,0.15392,0.29677,0.31705,0.17512,0.13272,0.29954,0.1788,0.16866,0.32166,0.14654,0.16129,0.1235,0.015668,0.12627,0.22028,0.24055,0.17788,0.2212,0.25253,0.11152
positive_independent.txt_P56181,0.33333,0.46296,0.2037,0.44444,0.2963,0.25926,0.23148,0.40741,0.36111,0.33333,0.40741,0.25926,0.13889,0.77778,0.083333,0.50926,0.15741,0.33333,0.31481,0.33333,0.35185,7.407407,34.25926,48.14815,72.22222,99.07407,1.851852,27.77778,50.92593,73.14815,100,0.9259259,13.88889,29.62963,77.77778,88.88889,1.851852,26.85185,49.07407,72.22222,98.14815,5.555556,21.2963,43.51852,69.44444,96.2963,0.9259259,24.07407,61.11111,77.77778,100,0.9259259,16.66667,31.48148,75.92593,88.88889,1.851852,26.85185,45.37037,64.81481,98.14815,7.407407,34.25926,51.85185,72.22222,100,1.851852,25,37.96296,72.22222,97.22222,3.703704,22.22222,50,69.44444,98.14815,0.9259259,24.07407,61.11111,77.77778,100,7.407407,14.81481,46.2963,66.66667,99.07407,0.9259259,23.14815,49.07407,74.07407,100,19.44444,34.25926,59.25926,72.22222,96.2963,0.9259259,16.66667,39.81481,70.37037,100,4.62963,23.14815,61.11111,73.14815,87.03704,3.703704,36.11111,53.7037,79.62963,98.14815,1.851852,12.03704,26.85185,58.33333,94.44444,7.407407,34.25926,48.14815,72.22222,99.07407,0.9259259,35.18519,60.18519,75.92593,100,0.3271,0.15888,0.14953,0.28972,0.23364,0.1028,0.18692,0.17757,0.28037,0.28037,0.18692,0.14953,0.2243,0.018692,0.14953,0.084112,0.40187,0.1028,0.26168,0.18692,0.2243
positive_independent.txt_Q9UBM7,0.20842,0.39368,0.39789,0.36632,0.32842,0.30526,0.45895,0.29684,0.24421,0.29474,0.4,0.30526,0.082105,0.85895,0.058947,0.37684,0.37895,0.24421,0.53684,0.20842,0.25474,0.8421053,22.52632,49.68421,76.21053,98.73684,0.4210526,23.57895,48.42105,77.05263,99.57895,0.2105263,25.68421,49.47368,71.78947,100,0.4210526,19.57895,44,76.63158,99.57895,1.263158,26.52632,51.57895,71.57895,99.78947,0.2105263,31.78947,52.21053,77.26316,100,0.2105263,26.52632,51.57895,72.84211,100,0.4210526,19.57895,42.73684,72.42105,99.57895,0.8421053,27.36842,54.52632,76.84211,98.73684,0.4210526,19.57895,43.78947,75.57895,99.57895,1.263158,24.84211,50.52632,71.78947,99.78947,0.2105263,31.78947,52.21053,77.26316,100,0.8421053,20,54.31579,79.15789,98.73684,0.2105263,25.05263,48.84211,72.84211,100,3.368421,17.68421,54.94737,76.84211,96.84211,0.2105263,24,53.89474,77.68421,99.15789,1.894737,24.84211,48.84211,71.15789,100,1.052632,24.42105,47.57895,74.73684,99.57895,0.4210526,25.68421,49.47368,72.84211,100,0.8421053,22.52632,49.68421,76.21053,98.73684,0.2105263,23.57895,47.78947,74.94737,99.36842,0.17511,0.15401,0.31013,0.2384,0.24684,0.17511,0.27004,0.19409,0.16034,0.24473,0.20253,0.21941,0.13713,0.014768,0.099156,0.24684,0.17722,0.20675,0.23629,0.26371,0.092827
positive_independent.txt_Q9UDR5,0.2851,0.39309,0.32181,0.38553,0.37581,0.23866,0.36069,0.32181,0.31749,0.31965,0.44168,0.23866,0.10259,0.78078,0.11663,0.44924,0.26782,0.28294,0.446,0.2851,0.2689,0.3239741,24.73002,49.67603,74.51404,99.89201,0.5399568,25.80994,49.24406,75.70194,100,0.1079914,23.7581,51.51188,74.08207,99.78402,0.7559395,28.29374,49.35205,75.48596,100,0.2159827,25.26998,51.2959,73.43413,99.78402,0.1079914,19.54644,46.00432,74.73002,99.89201,0.1079914,25.26998,51.51188,74.08207,99.78402,0.7559395,26.45788,51.1879,76.2419,100,0.3239741,21.49028,47.40821,72.89417,99.89201,0.7559395,27.42981,51.1879,76.2419,99.67603,0.2159827,26.02592,50.21598,72.89417,100,0.1079914,19.54644,46.00432,74.73002,99.89201,0.6479482,14.25486,49.67603,76.34989,99.89201,0.1079914,24.83801,49.78402,74.62203,100,3.347732,30.23758,50.43197,75.37797,98.7041,0.1079914,20.95032,50,77.42981,99.89201,0.4319654,27.10583,48.38013,72.03024,99.78402,0.8639309,27.64579,52.69978,75.16199,100,0.2159827,23.43413,51.2959,75.26998,99.78402,0.3239741,24.73002,49.67603,74.51404,99.89201,0.1079914,28.40173,49.02808,74.19006,100,0.22703,0.1773,0.27351,0.30811,0.18811,0.16541,0.2627,0.21838,0.19459,0.30486,0.15784,0.19568,0.15027,0.031351,0.1827,0.2173,0.25514,0.17405,0.24865,0.25081,0.15568
positive_independent.txt_Q8IWU9,0.34286,0.35102,0.30612,0.36531,0.35714,0.27755,0.34898,0.28776,0.36327,0.29184,0.43061,0.27755,0.12857,0.73061,0.14082,0.44898,0.28776,0.26327,0.39796,0.34286,0.25918,0.4081633,22.65306,44.08163,75.30612,99.18367,0.6122449,26.73469,52.65306,73.06122,99.79592,0.2040816,25.71429,52.44898,74.89796,100,0.6122449,23.87755,55.30612,75.71429,99.79592,0.4081633,25.10204,48.97959,75.91837,100,0.2040816,22.2449,45.91837,72.04082,99.38776,0.2040816,27.55102,51.42857,74.89796,100,0.6122449,21.02041,52.65306,73.67347,99.79592,0.4081633,22.65306,44.4898,74.08163,99.18367,0.8163265,21.02041,55.30612,76.93878,99.79592,0.4081633,26.32653,50,75.30612,100,0.2040816,22.2449,45.91837,72.04082,99.38776,2.244898,17.95918,39.18367,67.55102,98.57143,0.2040816,25.71429,52.44898,75.30612,100,4.285714,28.36735,44.08163,71.42857,97.7551,0.2040816,23.06122,48.57143,75.10204,99.59184,1.632653,29.18367,51.42857,76.73469,100,0.6122449,19.59184,47.34694,70.81633,99.79592,0.8163265,25.71429,54.4898,75.71429,100,0.4081633,22.65306,44.08163,75.30612,99.18367,0.2040816,26.53061,48.77551,70.81633,99.38776,0.22904,0.2045,0.2454,0.25971,0.21881,0.17178,0.22904,0.24131,0.2045,0.24335,0.17382,0.21677,0.18814,0.03272,0.19632,0.23313,0.24335,0.14519,0.2454,0.22699,0.18814
positive_independent.txt_O95299,0.33803,0.35775,0.30423,0.35211,0.36056,0.28732,0.35775,0.27324,0.36901,0.29296,0.41972,0.28732,0.13803,0.73803,0.12394,0.4507,0.28732,0.26197,0.40845,0.33803,0.25352,1.126761,30.14085,53.80282,76.33803,100,0.5633803,21.97183,41.12676,69.57746,98.02817,0.2816901,23.38028,51.5493,76.90141,99.71831,0.5633803,20.84507,40.56338,68.73239,98.30986,0.8450704,32.11268,54.92958,76.90141,99.71831,0.2816901,23.66197,50.98592,77.46479,100,0.2816901,26.19718,51.83099,76.90141,99.71831,0.5633803,19.15493,37.46479,67.60563,98.02817,1.126761,28.16901,53.23944,76.33803,100,0.5633803,19.15493,37.46479,67.60563,98.30986,0.8450704,31.5493,56.05634,76.33803,99.71831,0.2816901,23.66197,50.98592,77.46479,100,1.126761,16.33803,50.70423,75.21127,100,0.2816901,24.50704,48.4507,73.23944,99.71831,13.23944,33.52113,58.59155,76.33803,98.30986,0.2816901,20.84507,48.73239,74.08451,100,3.098592,27.60563,54.3662,76.90141,99.43662,3.380282,27.88732,43.38028,70.42254,98.30986,0.5633803,19.43662,45.91549,73.23944,99.71831,1.126761,30.14085,53.80282,76.33803,100,0.2816901,27.32394,49.01408,70.42254,97.1831,0.24859,0.21751,0.19774,0.24011,0.17797,0.23446,0.17797,0.29379,0.20056,0.20904,0.15254,0.25989,0.19774,0.036723,0.20056,0.24294,0.19209,0.16384,0.30508,0.20339,0.16102
positive_independent.txt_O43920,0.39623,0.33019,0.27358,0.33962,0.30189,0.35849,0.31132,0.25472,0.43396,0.23585,0.40566,0.35849,0.19811,0.66038,0.14151,0.50943,0.27358,0.21698,0.37736,0.39623,0.22642,4.716981,23.58491,53.77358,75.4717,99.0566,1.886792,28.30189,47.16981,87.73585,100,0.9433962,13.20755,37.73585,60.37736,93.39623,1.886792,28.30189,49.0566,79.24528,100,3.773585,18.86792,44.33962,64.15094,97.16981,0.9433962,26.41509,50.9434,75.4717,99.0566,0.9433962,16.03774,38.67925,60.37736,93.39623,1.886792,24.5283,47.16981,87.73585,100,4.716981,26.41509,53.77358,76.41509,99.0566,4.716981,21.69811,45.28302,71.69811,96.22642,1.886792,19.81132,50,74.5283,100,0.9433962,26.41509,50.9434,75.4717,99.0566,7.54717,30.18868,65.09434,76.41509,99.0566,0.9433962,20.75472,44.33962,72.64151,100,4.716981,22.64151,50,58.49057,97.16981,0.9433962,27.35849,50.9434,71.69811,99.0566,2.830189,18.86792,44.33962,60.37736,93.39623,1.886792,14.15094,45.28302,88.67925,100,2.830189,18.86792,41.50943,63.20755,96.22642,4.716981,23.58491,53.77358,75.4717,99.0566,0.9433962,25.4717,56.60377,88.67925,100,0.2,0.25714,0.15238,0.2,0.30476,0.21905,0.17143,0.31429,0.2,0.1619,0.21905,0.30476,0.26667,0.07619,0.19048,0.30476,0.21905,0.13333,0.33333,0.12381,0.12381
positive_independent.txt_O75380,0.32258,0.3871,0.29032,0.41129,0.32258,0.26613,0.32258,0.31452,0.3629,0.33065,0.40323,0.26613,0.1371,0.75,0.1129,0.44355,0.30645,0.25,0.46774,0.32258,0.20968,7.258065,35.48387,49.19355,66.93548,97.58065,1.612903,23.3871,54.83871,77.41935,100,0.8064516,18.54839,45.96774,68.54839,95.96774,1.612903,19.35484,40.32258,73.3871,93.54839,8.064516,31.45161,53.22581,67.74194,97.58065,0.8064516,22.58065,42.74194,79.03226,100,0.8064516,21.77419,45.96774,70.16129,95.96774,1.612903,17.74194,34.67742,73.3871,93.54839,7.258065,35.48387,50,77.41935,100,1.612903,20.16129,40.32258,72.58065,93.54839,6.451613,25.80645,53.22581,68.54839,97.58065,0.8064516,22.58065,42.74194,79.03226,100,7.258065,20.96774,41.93548,49.19355,96.77419,0.8064516,22.58065,51.6129,75.80645,100,12.90323,37.90323,52.41935,63.70968,85.48387,0.8064516,15.32258,47.58065,75,100,4.83871,28.22581,50.80645,70.16129,95.96774,9.677419,26.6129,51.6129,73.3871,93.54839,1.612903,19.35484,50.80645,72.58065,95.96774,7.258065,35.48387,49.19355,66.93548,97.58065,0.8064516,26.6129,41.12903,80.64516,100,0.17886,0.22764,0.25203,0.22764,0.2439,0.17886,0.22764,0.25203,0.17886,0.26016,0.17886,0.2439,0.21138,0.04878,0.1626,0.26016,0.22764,0.17886,0.30081,0.17073,0.10569
positive_independent.txt_Q15800,0.2628,0.35154,0.38567,0.28669,0.35495,0.35836,0.45392,0.22867,0.31741,0.21502,0.42662,0.35836,0.088737,0.8157,0.095563,0.40956,0.37884,0.2116,0.45734,0.2628,0.27986,1.365188,27.30375,45.73379,80.54608,100,0.6825939,21.16041,53.58362,78.157,99.6587,0.3412969,24.23208,47.09898,70.30717,98.29352,0.6825939,20.47782,49.48805,78.157,99.6587,1.365188,20.13652,47.09898,72.01365,100,0.3412969,29.01024,52.21843,75.08532,99.31741,0.3412969,24.57338,46.75768,70.30717,98.29352,0.6825939,17.06485,49.14676,78.157,99.6587,1.365188,29.01024,53.92491,80.54608,100,0.6825939,17.40614,60.75085,79.18089,99.6587,1.365188,21.843,43.00341,70.30717,100,0.3412969,29.01024,52.21843,75.08532,99.31741,11.6041,29.01024,53.92491,84.64164,99.31741,0.3412969,22.86689,48.80546,73.37884,99.6587,1.706485,29.35154,51.19454,77.13311,100,0.3412969,26.62116,53.24232,72.35495,100,1.023891,26.27986,48.46416,73.03754,99.6587,1.365188,14.33447,45.39249,80.54608,96.24573,0.6825939,23.89078,49.48805,71.67235,98.29352,1.365188,27.30375,45.73379,80.54608,100,0.3412969,21.16041,52.21843,77.8157,99.6587,0.18493,0.18836,0.28082,0.2089,0.19521,0.22603,0.22945,0.28082,0.11301,0.15753,0.14384,0.2774,0.11644,0.020548,0.16096,0.29795,0.16781,0.18151,0.20205,0.2637,0.17123
