#name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
negative_independent.txt_P23511,0.33429,0.4121,0.2536,0.39481,0.47262,0.13256,0.26801,0.38329,0.3487,0.33718,0.53026,0.13256,0.063401,0.87896,0.057637,0.47839,0.26801,0.2536,0.41499,0.33429,0.25072,0.5763689,25.36023,47.26225,81.84438,99.42363,1.152738,24.49568,51.29683,70.60519,100,0.2881844,22.76657,48.70317,68.87608,99.71182,1.440922,24.49568,50.72046,69.45245,100,0.5763689,19.88473,39.76945,65.12968,99.71182,0.2881844,72.33429,83.57349,88.76081,99.42363,0.2881844,22.76657,48.99135,69.16427,99.71182,1.440922,24.20749,49.56772,67.43516,100,0.5763689,26.51297,49.27954,82.99712,99.42363,1.440922,23.34294,48.1268,65.70605,100,0.5763689,22.1902,42.36311,66.85879,99.71182,0.2881844,72.33429,83.57349,88.76081,99.42363,72.33429,80.11527,85.01441,89.33718,99.42363,0.2881844,22.76657,44.66859,67.14697,100,0.5763689,50.72046,82.42075,93.08357,97.40634,0.2881844,25.36023,51.8732,80.97983,99.42363,1.152738,22.76657,44.3804,63.11239,99.71182,2.017291,24.49568,54.17867,70.60519,100,1.729107,24.20749,47.55043,68.29971,99.71182,0.5763689,25.36023,47.26225,81.84438,99.42363,0.2881844,23.91931,54.75504,73.48703,100,0.30058,0.16763,0.19364,0.39017,0.063584,0.10694,0.17919,0.18786,0.28035,0.34104,0.054913,0.11561,0.078035,0.014451,0.078035,0.26879,0.21965,0.10694,0.3237,0.26012,0.14451
negative_independent.txt_Q5TH74,0.29042,0.47305,0.23653,0.47305,0.2515,0.27545,0.27545,0.41916,0.30539,0.32635,0.3982,0.27545,0.13174,0.81138,0.056886,0.34731,0.26048,0.39222,0.33832,0.29042,0.37126,0.5988024,17.36527,46.10778,70.35928,98.50299,1.197605,25.4491,53.59281,77.24551,99.4012,0.2994012,28.14371,47.90419,74.8503,100,0.5988024,27.24551,52.09581,76.0479,99.4012,0.8982036,22.45509,49.1018,75.4491,100,0.2994012,21.55689,45.80838,72.15569,98.8024,0.2994012,29.34132,49.7006,75.1497,100,1.197605,26.0479,53.59281,77.24551,99.4012,0.5988024,17.36527,46.10778,70.35928,98.50299,0.5988024,24.8503,46.70659,68.56287,97.90419,0.8982036,25.1497,56.28743,77.84431,100,0.2994012,21.55689,45.80838,72.15569,98.8024,2.095808,17.36527,48.20359,71.25749,98.50299,0.2994012,25.7485,50.2994,75.7485,100,0.5988024,13.77246,37.42515,70.35928,97.90419,0.2994012,18.26347,46.40719,73.05389,100,3.293413,27.54491,47.90419,72.75449,99.7006,0.5988024,24.8503,53.89222,76.94611,99.4012,1.497006,27.54491,50.8982,75.7485,100,0.5988024,17.36527,46.10778,70.35928,98.50299,0.2994012,27.24551,52.09581,76.94611,99.4012,0.27928,0.10511,0.22523,0.25526,0.24324,0.12613,0.23123,0.14715,0.24324,0.30631,0.18018,0.18919,0.1952,0.015015,0.093093,0.16517,0.26727,0.21922,0.16517,0.31832,0.21922
negative_independent.txt_P50876,0.28767,0.32877,0.38356,0.43836,0.32534,0.2363,0.40753,0.28425,0.30822,0.26712,0.49658,0.2363,0.10274,0.78082,0.11644,0.44863,0.33562,0.21575,0.46918,0.28767,0.24315,1.712329,26.71233,45.89041,68.49315,98.63014,0.6849315,23.63014,52.05479,77.73973,100,0.3424658,22.26027,48.9726,76.71233,99.31507,0.6849315,23.9726,52.05479,75.34247,100,4.109589,19.52055,41.43836,73.63014,99.31507,0.3424658,31.50685,56.16438,72.94521,97.26027,0.3424658,20.20548,48.63014,76.36986,99.31507,0.6849315,23.28767,51.0274,78.76712,100,1.712329,26.71233,47.60274,70.20548,98.63014,0.6849315,23.28767,53.08219,78.08219,100,2.739726,22.26027,43.83562,70.54795,99.65753,0.3424658,31.50685,56.16438,72.94521,97.26027,1.712329,31.50685,59.58904,70.89041,97.26027,0.3424658,23.9726,49.31507,76.36986,100,3.767123,22.94521,48.28767,66.78082,98.63014,0.3424658,24.65753,45.89041,70.89041,99.31507,0.6849315,18.83562,47.26027,72.60274,100,2.739726,35.9589,57.19178,80.13699,99.65753,3.424658,23.9726,51.36986,79.45205,99.31507,1.712329,26.71233,45.89041,68.49315,98.63014,0.3424658,20.89041,49.65753,71.23288,100,0.16838,0.22337,0.2543,0.2543,0.21649,0.14433,0.2268,0.2646,0.15464,0.25086,0.10997,0.25086,0.17182,0.020619,0.15808,0.31959,0.19244,0.14433,0.2646,0.21649,0.12715
negative_independent.txt_Q9BZ67,0.31034,0.39655,0.2931,0.41379,0.36638,0.21983,0.32112,0.33836,0.34052,0.32543,0.45474,0.21983,0.11207,0.75431,0.13362,0.48707,0.21336,0.29957,0.44828,0.31034,0.24138,0.4310345,27.15517,48.92241,75,99.78448,0.6465517,23.92241,53.44828,79.09483,100,0.2155172,22.62931,44.39655,69.39655,99.35345,0.4310345,24.35345,51.93966,79.31034,100,1.077586,22.41379,49.13793,72.62931,99.78448,0.2155172,27.15517,50.43103,69.39655,97.41379,0.2155172,22.84483,45.68966,69.39655,99.35345,0.6465517,23.7069,52.58621,80.81897,100,0.4310345,26.72414,49.13793,73.06034,99.78448,0.4310345,23.92241,52.37069,80.60345,100,1.077586,22.62931,46.55172,72.62931,99.78448,0.2155172,27.15517,50.43103,69.39655,97.41379,3.448276,28.66379,47.19828,75.86207,95.47414,0.2155172,23.7069,50.43103,75.64655,100,0.4310345,24.56897,42.67241,71.12069,99.56897,0.2155172,23.06034,46.33621,70.68966,99.78448,0.862069,26.2931,54.31034,74.78448,98.06034,0.4310345,24.35345,52.58621,81.68103,100,0.6465517,23.27586,46.98276,68.31897,100,0.4310345,27.15517,48.92241,75,99.78448,0.2155172,23.49138,57.5431,82.5431,99.13793,0.2419,0.1987,0.21814,0.2635,0.17063,0.15551,0.1987,0.23974,0.21382,0.27646,0.12311,0.20302,0.17279,0.017279,0.1987,0.19654,0.25918,0.13607,0.30454,0.21598,0.13607
negative_independent.txt_Q8IX06,0.29037,0.44741,0.26222,0.46222,0.29778,0.24,0.29481,0.39407,0.31111,0.34963,0.41037,0.24,0.13185,0.77778,0.09037,0.46963,0.24741,0.28296,0.4237,0.29037,0.28593,0.4444444,26.66667,49.03704,72.88889,98.51852,0.5925926,20.59259,43.40741,71.25926,100,0.1481481,31.11111,56.2963,79.11111,99.85185,0.5925926,22.96296,46.22222,72.2963,100,0.2962963,29.48148,54.81481,80,99.55556,0.1481481,24.88889,47.55556,72.44444,98.51852,0.1481481,32.14815,57.33333,78.66667,99.85185,0.5925926,19.40741,40.44444,68.59259,100,0.4444444,26.51852,49.77778,73.48148,98.51852,0.5925926,25.62963,49.33333,75.7037,99.7037,0.2962963,24.14815,50.66667,76.2963,100,0.1481481,24.88889,47.55556,72.44444,98.51852,0.4444444,28.88889,41.62963,65.33333,98.51852,0.1481481,24.59259,50.96296,75.85185,100,2.37037,17.62963,55.11111,76.44444,95.11111,0.1481481,20.74074,46.37037,72.88889,99.7037,0.7407407,32.59259,60.88889,78.37037,99.85185,1.037037,24.2963,49.62963,71.55556,100,0.2962963,23.85185,52.2963,76.2963,99.85185,0.4444444,26.66667,49.03704,72.88889,98.51852,0.1481481,24.74074,44.44444,73.92593,100,0.24777,0.15282,0.20772,0.25668,0.21068,0.14392,0.2092,0.17804,0.24036,0.28487,0.14837,0.20623,0.20326,0.01632,0.14688,0.2181,0.26706,0.12315,0.24481,0.25074,0.15579
negative_independent.txt_O15519,0.35833,0.29583,0.34583,0.31458,0.40625,0.27917,0.38125,0.22917,0.38958,0.26042,0.46042,0.27917,0.14167,0.72292,0.13542,0.51042,0.23333,0.25625,0.40417,0.35833,0.2375,0.8333333,22.5,43.95833,73.54167,98.75,0.4166667,35.625,58.95833,77.08333,100,0.2083333,20.83333,51.25,73.95833,99.375,0.4166667,25.625,53.75,73.33333,100,0.8333333,21.66667,45.20833,74.375,99.375,0.2083333,25,51.45833,79.16667,99.79167,0.2083333,22.70833,52.70833,75,99.79167,0.4166667,34.58333,56.25,75.625,100,0.8333333,22.5,44.58333,73.54167,98.75,0.4166667,24.58333,52.5,72.91667,100,0.8333333,23.54167,47.5,73.33333,99.375,0.2083333,25,51.45833,79.16667,99.79167,3.75,22.08333,42.08333,73.125,98.75,0.2083333,27.91667,53.54167,75.41667,100,0.8333333,15.625,33.95833,63.75,96.04167,0.2083333,23.33333,45.83333,75.83333,99.375,1.041667,26.04167,55,75,100,0.4166667,25.625,51.66667,72.91667,99.58333,0.625,22.70833,49.79167,72.91667,99.375,0.8333333,22.5,43.95833,73.54167,98.75,0.2083333,34.58333,59.79167,78.75,100,0.21921,0.24008,0.20042,0.27349,0.16701,0.20668,0.16701,0.29854,0.18998,0.24843,0.14614,0.22756,0.19415,0.048017,0.20251,0.22547,0.26096,0.13152,0.29019,0.17745,0.1691
negative_independent.txt_Q7L592,0.28798,0.37868,0.33333,0.38322,0.35147,0.26531,0.36508,0.31973,0.31519,0.31746,0.41723,0.26531,0.11338,0.78005,0.10658,0.43764,0.28571,0.27664,0.45805,0.28798,0.25397,1.360544,30.839,55.10204,80.72562,100,0.4535147,20.63492,47.16553,70.97506,99.54649,0.2267574,23.58277,46.48526,73.24263,99.77324,0.4535147,25.17007,50.34014,71.42857,99.54649,0.6802721,26.98413,48.29932,75.96372,100,0.2267574,23.58277,49.43311,77.77778,99.77324,0.2267574,22.90249,45.80499,73.01587,99.77324,0.4535147,21.31519,44.6712,70.29478,99.54649,1.360544,33.10658,55.78231,80.49887,100,0.4535147,25.62358,52.60771,72.78912,99.54649,0.6802721,24.4898,48.29932,73.9229,100,0.2267574,23.58277,49.43311,77.77778,99.77324,1.360544,25.85034,51.70068,80.49887,96.59864,0.2267574,24.03628,48.52608,74.60317,100,7.709751,27.6644,54.19501,68.93424,99.09297,0.2267574,26.98413,53.28798,79.13832,100,0.6802721,23.35601,45.12472,67.5737,99.77324,0.4535147,23.12925,47.61905,74.14966,98.86621,0.6802721,24.03628,49.20635,73.24263,99.77324,1.360544,30.839,55.10204,80.72562,100,0.2267574,18.14059,44.6712,70.29478,98.86621,0.22727,0.20227,0.25909,0.27955,0.19318,0.19545,0.23182,0.23864,0.18636,0.275,0.175,0.21364,0.19091,0.027273,0.17727,0.23182,0.23636,0.18636,0.27273,0.25455,0.15682
negative_independent.txt_P28907,0.33333,0.30667,0.36,0.38,0.37,0.25,0.37667,0.26667,0.35667,0.27667,0.47333,0.25,0.12333,0.76,0.11667,0.39,0.33667,0.27333,0.42333,0.33333,0.24333,1,32,56.33333,79.66667,99.66667,0.6666667,23.66667,49.33333,73.33333,99.33333,0.3333333,19.66667,45,69.33333,100,0.6666667,23.66667,51.33333,73.33333,99.33333,1,22.66667,48.66667,77,100,0.3333333,25.66667,47.33333,71.33333,96.33333,0.3333333,21,45,69,100,0.6666667,20.66667,49.33333,73.33333,99.33333,1,30,55.66667,78.66667,99.66667,0.6666667,28,51.66667,73.33333,99.33333,1,21.33333,48.33333,77,100,0.3333333,25.66667,47.33333,71.33333,96.33333,4.333333,22,46.66667,72.66667,96.33333,0.3333333,23.33333,48,73.33333,100,1.666667,34.33333,54,82.66667,99.66667,0.3333333,24,45.66667,75.33333,99.66667,1.333333,22.66667,47.66667,71.66667,100,1,29,57.33333,76.33333,99.33333,0.6666667,17.33333,44,69.33333,100,1,32,56.33333,79.66667,99.66667,0.3333333,25,48,73.33333,99.33333,0.22408,0.23746,0.23077,0.28763,0.18729,0.17057,0.2107,0.27759,0.20401,0.26087,0.15385,0.20401,0.1806,0.033445,0.16054,0.27759,0.20736,0.19398,0.2709,0.22742,0.19064
negative_independent.txt_P52756,0.39387,0.40368,0.20245,0.42209,0.31411,0.2638,0.25399,0.33742,0.40859,0.36442,0.37178,0.2638,0.14233,0.70429,0.15337,0.46748,0.21472,0.31779,0.32883,0.39387,0.2773,0.4907975,20,51.65644,77.17791,100,0.2453988,29.69325,50.55215,68.83436,99.6319,0.1226994,24.66258,40.6135,77.42331,99.8773,0.2453988,26.62577,48.83436,70.79755,99.6319,0.8588957,29.93865,52.63804,77.05521,100,0.1226994,18.03681,46.38037,79.1411,99.8773,0.1226994,24.66258,45.15337,75.58282,99.8773,0.2453988,31.04294,50.67485,70.79755,99.6319,0.4907975,19.8773,51.16564,77.17791,100,0.2453988,26.74847,48.22086,70.67485,99.6319,0.8588957,29.07975,52.63804,76.80982,100,0.1226994,18.03681,46.38037,79.1411,99.8773,0.6134969,15.95092,61.59509,80.8589,99.3865,0.1226994,29.20245,49.69325,72.51534,99.8773,0.4907975,11.77914,48.09816,76.93252,100,0.1226994,26.13497,59.5092,79.3865,100,0.8588957,24.78528,44.17178,61.84049,99.6319,0.2453988,21.84049,47.48466,69.20245,98.28221,0.2453988,29.81595,49.20245,77.42331,99.5092,0.4907975,20,51.65644,77.17791,100,0.1226994,25.88957,49.32515,62.20859,99.8773,0.28747,0.15356,0.15971,0.25307,0.1941,0.16339,0.16708,0.20762,0.23833,0.24201,0.17322,0.18428,0.15725,0.066339,0.19779,0.1855,0.26167,0.14865,0.22727,0.18059,0.21376
negative_independent.txt_Q15831,0.3418,0.36028,0.29792,0.38799,0.35104,0.26097,0.33256,0.30254,0.3649,0.30023,0.4388,0.26097,0.13395,0.7321,0.13395,0.45497,0.25635,0.28868,0.40647,0.3418,0.25173,0.4618938,22.1709,48.03695,78.98383,100,1.385681,36.02771,56.35104,77.13626,99.07621,0.2309469,21.93995,39.95381,65.81986,99.30716,1.154734,37.41339,56.35104,79.90762,99.30716,0.4618938,22.63279,41.80139,69.74596,100,0.2309469,19.86143,40.4157,71.13164,99.53811,0.2309469,22.86374,39.95381,65.81986,99.30716,1.385681,39.49192,57.50577,78.29099,99.07621,0.4618938,22.40185,47.806,76.90531,100,1.154734,37.41339,55.42725,80.13857,99.07621,0.4618938,24.24942,45.95843,73.67206,100,0.2309469,19.86143,40.4157,71.13164,99.53811,6.466513,18.93764,40.4157,72.05543,99.53811,0.2309469,27.25173,50.34642,73.67206,100,0.4618938,22.63279,51.50115,79.21478,93.99538,0.2309469,22.1709,44.11085,75.98152,100,0.6928406,25.6351,48.2679,69.28406,99.30716,1.154734,34.41109,55.88915,75.51963,98.84527,0.6928406,25.40416,47.34411,69.97691,99.30716,0.4618938,22.1709,48.03695,78.98383,100,0.2309469,30.25404,53.57968,74.82679,98.84527,0.24306,0.21296,0.21528,0.29167,0.17593,0.17824,0.19213,0.24537,0.22454,0.27315,0.13889,0.21528,0.17361,0.016204,0.20139,0.21065,0.23843,0.15972,0.3125,0.22917,0.14352
