#name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
negative_train.txt_Q13412,0.0,0.09803921568627451,0.0,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.0,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.0,0.0,0.0196078431372549,0.0784313725490196,0.13725490196078433,0.0784313725490196,0.0392156862745098,0.09803921568627451,0.09803921568627451
negative_train.txt_Q9UHM2.1,0.042105263157894736,0.02631578947368421,0.042105263157894736,0.03684210526315789,0.05789473684210526,0.15263157894736842,0.021052631578947368,0.05263157894736842,0.021052631578947368,0.14736842105263157,0.015789473684210527,0.021052631578947368,0.05789473684210526,0.021052631578947368,0.04736842105263158,0.11578947368421053,0.06315789473684211,0.04736842105263158,0.005263157894736842,0.005263157894736842
negative_train.txt_P26442.1,0.08978328173374613,0.03715170278637771,0.034055727554179564,0.04024767801857585,0.08359133126934984,0.02786377708978328,0.01238390092879257,0.03715170278637771,0.034055727554179564,0.11764705882352941,0.009287925696594427,0.018575851393188854,0.08668730650154799,0.034055727554179564,0.07120743034055728,0.12693498452012383,0.058823529411764705,0.05263157894736842,0.018575851393188854,0.009287925696594427
negative_train.txt_Q07815.1,0.0,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.17073170731707318,0.0,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.04878048780487805,0.0,0.12195121951219512,0.04878048780487805,0.17073170731707318,0.12195121951219512,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0
negative_train.txt_P50290,0.017543859649122806,0.03508771929824561,0.05263157894736842,0.05263157894736842,0.07017543859649122,0.0,0.03508771929824561,0.05263157894736842,0.03508771929824561,0.15789473684210525,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.08771929824561403,0.10526315789473684,0.017543859649122806,0.07017543859649122,0.05263157894736842,0.017543859649122806
negative_train.txt_Q13892.1,0.06542056074766354,0.009345794392523364,0.04205607476635514,0.04205607476635514,0.08878504672897196,0.03271028037383177,0.02336448598130841,0.037383177570093455,0.08411214953271028,0.12149532710280374,0.02336448598130841,0.037383177570093455,0.04672897196261682,0.04672897196261682,0.07009345794392523,0.0794392523364486,0.0794392523364486,0.06074766355140187,0.004672897196261682,0.004672897196261682
negative_train.txt_Q9H0C6.1,0.04807692307692308,0.028846153846153848,0.038461538461538464,0.04807692307692308,0.10576923076923077,0.04807692307692308,0.04807692307692308,0.057692307692307696,0.04807692307692308,0.14423076923076922,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.04807692307692308,0.009615384615384616,0.11538461538461539,0.009615384615384616,0.057692307692307696,0.009615384615384616,0.038461538461538464
negative_train.txt_Q9BXQ7.1,0.11290322580645161,0.016129032258064516,0.04032258064516129,0.016129032258064516,0.12903225806451613,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.12096774193548387,0.0,0.024193548387096774,0.08870967741935484,0.04838709677419355,0.11290322580645161,0.0967741935483871,0.04838709677419355,0.056451612903225805,0.008064516129032258,0.0
negative_train.txt_Q96JD4.2,0.04411764705882353,0.04411764705882353,0.03676470588235294,0.058823529411764705,0.058823529411764705,0.051470588235294115,0.04411764705882353,0.07352941176470588,0.022058823529411766,0.07352941176470588,0.022058823529411766,0.014705882352941176,0.03676470588235294,0.07352941176470588,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.03676470588235294,0.03676470588235294,0.03676470588235294
negative_train.txt_Q9H9Y3.1,0.08333333333333333,0.03888888888888889,0.05555555555555555,0.044444444444444446,0.1388888888888889,0.022222222222222223,0.022222222222222223,0.005555555555555556,0.027777777777777776,0.044444444444444446,0.022222222222222223,0.005555555555555556,0.08888888888888889,0.06666666666666667,0.1,0.08333333333333333,0.027777777777777776,0.05,0.06666666666666667,0.005555555555555556
negative_train.txt_Q8WWP8.1,0.020833333333333332,0.03125,0.041666666666666664,0.010416666666666666,0.041666666666666664,0.11458333333333333,0.0,0.11458333333333333,0.020833333333333332,0.14583333333333334,0.020833333333333332,0.052083333333333336,0.010416666666666666,0.052083333333333336,0.0,0.08333333333333333,0.08333333333333333,0.11458333333333333,0.010416666666666666,0.03125
negative_train.txt_Q8WWP5.1,0.07446808510638298,0.031914893617021274,0.031914893617021274,0.0425531914893617,0.0851063829787234,0.05319148936170213,0.0425531914893617,0.02127659574468085,0.031914893617021274,0.14893617021276595,0.010638297872340425,0.0,0.07446808510638298,0.0,0.05319148936170213,0.10638297872340426,0.05319148936170213,0.0851063829787234,0.031914893617021274,0.02127659574468085
negative_train.txt_Q8TCU8.1,0.06930693069306931,0.039603960396039604,0.04950495049504951,0.10891089108910891,0.09900990099009901,0.019801980198019802,0.039603960396039604,0.039603960396039604,0.0297029702970297,0.0891089108910891,0.019801980198019802,0.009900990099009901,0.039603960396039604,0.0594059405940594,0.09900990099009901,0.0594059405940594,0.0297029702970297,0.06930693069306931,0.019801980198019802,0.009900990099009901
negative_train.txt_Q96IN3.1,0.08620689655172414,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.1206896551724138,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.05172413793103448,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.06896551724137931,0.05172413793103448,0.08620689655172414,0.06896551724137931,0.0,0.0,0.034482758620689655
negative_train.txt_Q8N9R9.1,0.09259259259259259,0.04938271604938271,0.030864197530864196,0.024691358024691357,0.08024691358024691,0.024691358024691357,0.04938271604938271,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.037037037037037035,0.012345679012345678,0.1728395061728395,0.037037037037037035,0.043209876543209874,0.1111111111111111,0.043209876543209874,0.037037037037037035,0.037037037037037035,0.006172839506172839
negative_train.txt_Q96MM1.1,0.04419889502762431,0.011049723756906077,0.016574585635359115,0.055248618784530384,0.16574585635359115,0.011049723756906077,0.022099447513812154,0.03314917127071823,0.04419889502762431,0.11049723756906077,0.027624309392265192,0.027624309392265192,0.0718232044198895,0.049723756906077346,0.0718232044198895,0.0718232044198895,0.0718232044198895,0.03867403314917127,0.049723756906077346,0.0055248618784530384
negative_train.txt_Q13653.2,0.0784313725490196,0.11764705882352941,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0196078431372549,0.058823529411764705,0.0,0.17647058823529413,0.0392156862745098,0.0,0.0784313725490196,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.0392156862745098,0.09803921568627451,0.0392156862745098,0.0
negative_train.txt_Q8TDN8.1,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.0,0.05084745762711865,0.1016949152542373,0.1016949152542373,0.01694915254237288,0.03389830508474576,0.06779661016949153,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.01694915254237288,0.03389830508474576,0.13559322033898305,0.13559322033898305,0.01694915254237288,0.03389830508474576,0.03389830508474576
negative_train.txt_Q9H493.1,0.12658227848101267,0.02531645569620253,0.06329113924050633,0.02531645569620253,0.0759493670886076,0.05063291139240506,0.0379746835443038,0.02531645569620253,0.02531645569620253,0.11392405063291139,0.0379746835443038,0.0379746835443038,0.10126582278481013,0.012658227848101266,0.0759493670886076,0.0759493670886076,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.012658227848101266
negative_train.txt_Q9UN11.1,0.06451612903225806,0.04838709677419355,0.016129032258064516,0.016129032258064516,0.08064516129032258,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.016129032258064516,0.1935483870967742,0.016129032258064516,0.0,0.06451612903225806,0.04838709677419355,0.016129032258064516,0.14516129032258066,0.06451612903225806,0.04838709677419355,0.03225806451612903,0.0
negative_train.txt_P58622.2,0.09090909090909091,0.03305785123966942,0.008264462809917356,0.024793388429752067,0.049586776859504134,0.03305785123966942,0.008264462809917356,0.03305785123966942,0.01652892561983471,0.11570247933884298,0.04132231404958678,0.04132231404958678,0.12396694214876033,0.049586776859504134,0.04132231404958678,0.08264462809917356,0.09090909090909091,0.0743801652892562,0.03305785123966942,0.008264462809917356
negative_train.txt_Q8TCX9.1,0.025,0.025,0.0,0.05,0.075,0.025,0.05,0.05,0.0,0.2,0.025,0.05,0.05,0.025,0.075,0.075,0.125,0.025,0.025,0.025
negative_train.txt_P58556.2,0.08588957055214724,0.04294478527607362,0.03680981595092025,0.04294478527607362,0.06748466257668712,0.018404907975460124,0.06134969325153374,0.012269938650306749,0.03067484662576687,0.12269938650306748,0.012269938650306749,0.0,0.15337423312883436,0.05521472392638037,0.0736196319018405,0.08588957055214724,0.03067484662576687,0.049079754601226995,0.012269938650306749,0.006134969325153374
negative_train.txt_P59042.1,0.09090909090909091,0.0,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.0,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.15151515151515152,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0
